category,evaluation_type,alpha,sparse_score,dense_score,hybrid_score,context_recall,context_precision
형사,hybrid,0.5,0.640263073629765,0.6176761388778687,0.6289696062538168,0.75,0.999999999975
형사,hybrid,0.6,0.640263073629765,0.6176761388778687,0.6312282997290064,0.75,0.999999999975
형사,hybrid,0.7,0.640263073629765,0.6176761388778687,0.6334869932041961,0.75,0.999999999975
형사,sparse,1.0,0.640263073629765,0.0,0.640263073629765,0.75,0.999999999975
형사,dense,0.0,0.0,0.6176761388778687,0.6176761388778687,0.75,0.999999999975
형사,hybrid,0.3,0.606481204702388,0.6026005148887634,0.6037647218328508,1.0,0.999999999975
형사,hybrid,0.4,0.606481204702388,0.6026005148887634,0.6041527908142132,1.0,0.999999999975
형사,hybrid,0.5,0.606481204702388,0.6026005148887634,0.6045408597955757,0.8571428571428571,0.999999999975
형사,hybrid,0.6,0.606481204702388,0.6026005148887634,0.6049289287769382,0.8571428571428571,0.999999999975
형사,hybrid,0.7,0.606481204702388,0.6026005148887634,0.6053169977583006,1.0,0.999999999975
형사,sparse,1.0,0.606481204702388,0.0,0.606481204702388,1.0,0.999999999975
형사,dense,0.0,0.0,0.6026005148887634,0.6026005148887634,1.0,0.999999999975
형사,hybrid,0.3,0.6106012232611511,0.7243130207061768,0.690199481472669,1.0,0.999999999975
형사,hybrid,0.4,0.6106012232611511,0.7243130207061768,0.6788283017281664,1.0,0.999999999975
형사,hybrid,0.5,0.6106012232611511,0.7243130207061768,0.6674571219836639,1.0,0.999999999975
형사,hybrid,0.6,0.6106012232611511,0.7243130207061768,0.6560859422391614,1.0,0.999999999975
형사,hybrid,0.7,0.6106012232611511,0.7243130207061768,0.6447147624946588,1.0,0.999999999975
형사,sparse,1.0,0.6106012232611511,0.0,0.6106012232611511,1.0,0.999999999975
형사,dense,0.0,0.0,0.7243130207061768,0.7243130207061768,1.0,0.999999999975
형사,hybrid,0.3,0.6476887718358207,0.7436184883117676,0.7148395733689835,1.0,0.999999999975
형사,hybrid,0.4,0.6476887718358207,0.7436184883117676,0.7052466017213889,1.0,0.999999999975
형사,hybrid,0.5,0.6476887718358207,0.7436184883117676,0.6956536300737941,1.0,0.999999999975
형사,hybrid,0.6,0.6476887718358207,0.7436184883117676,0.6860606584261995,1.0,0.999999999975
형사,hybrid,0.7,0.6476887718358207,0.7436184883117676,0.6764676867786048,1.0,0.999999999975
형사,sparse,1.0,0.6476887718358207,0.0,0.6476887718358207,1.0,0.999999999975
형사,dense,0.0,0.0,0.7436184883117676,0.7436184883117676,1.0,0.999999999975
형사,hybrid,0.3,0.6166985006042387,0.5861375331878662,0.5953058234127779,0.75,0.999999999975
형사,hybrid,0.4,0.6166985006042387,0.5861375331878662,0.5983619201544152,0.75,0.999999999975
형사,hybrid,0.5,0.6166985006042387,0.5861375331878662,0.6014180168960525,0.75,0.999999999975
형사,hybrid,0.6,0.6166985006042387,0.5861375331878662,0.6044741136376897,0.75,0.999999999975
형사,hybrid,0.7,0.6166985006042387,0.5861375331878662,0.607530210379327,0.75,0.999999999975
형사,sparse,1.0,0.6166985006042387,0.0,0.6166985006042387,0.75,0.999999999975
형사,dense,0.0,0.0,0.5861375331878662,0.5861375331878662,0.75,0.999999999975
형사,hybrid,0.3,0.5811542610062834,0.6499789953231812,0.6293315750281118,1.0,0.999999999975
형사,hybrid,0.4,0.5811542610062834,0.6499789953231812,0.6224491015964221,1.0,0.999999999975
형사,hybrid,0.5,0.5811542610062834,0.6499789953231812,0.6155666281647323,1.0,0.999999999975
형사,hybrid,0.6,0.5811542610062834,0.6499789953231812,0.6086841547330425,1.0,0.999999999975
형사,hybrid,0.7,0.5811542610062834,0.6499789953231812,0.6018016813013527,1.0,0.999999999975
형사,sparse,1.0,0.5811542610062834,0.0,0.5811542610062834,1.0,0.999999999975
형사,dense,0.0,0.0,0.6499789953231812,0.6499789953231812,,0.999999999975
형사,hybrid,0.3,0.631042233903,0.5827502012252808,0.5972378110285965,1.0,0.999999999975
형사,hybrid,0.4,0.631042233903,0.5827502012252808,0.6020670142963684,1.0,0.999999999975
형사,hybrid,0.5,0.631042233903,0.5827502012252808,0.6068962175641404,1.0,0.999999999975
형사,hybrid,0.6,0.631042233903,0.5827502012252808,0.6117254208319123,1.0,0.999999999975
형사,hybrid,0.7,0.631042233903,0.5827502012252808,0.6165546240996842,1.0,0.999999999975
형사,sparse,1.0,0.631042233903,0.0,0.631042233903,1.0,0.999999999975
형사,dense,0.0,0.0,0.5827502012252808,0.5827502012252808,1.0,0.999999999975
형사,hybrid,0.3,0.6274178275000901,0.604439377784729,0.6113329126993373,1.0,0.999999999975
형사,hybrid,0.4,0.6274178275000901,0.604439377784729,0.6136307576708735,1.0,0.999999999975
형사,hybrid,0.5,0.6274178275000901,0.604439377784729,0.6159286026424096,1.0,0.999999999975
형사,hybrid,0.6,0.6274178275000901,0.604439377784729,0.6182264476139456,1.0,0.999999999975
형사,hybrid,0.7,0.6274178275000901,0.604439377784729,0.6205242925854818,1.0,0.999999999975
형사,sparse,1.0,0.6274178275000901,0.0,0.6274178275000901,1.0,0.999999999975
형사,dense,0.0,0.0,0.604439377784729,0.604439377784729,1.0,0.999999999975
형사,hybrid,0.3,0.6120742119199604,0.6294446587562561,0.6242335247053674,1.0,0.999999999975
형사,hybrid,0.4,0.6120742119199604,0.6294446587562561,0.6224964800217379,1.0,0.999999999975
형사,hybrid,0.5,0.6120742119199604,0.6294446587562561,0.6207594353381083,1.0,0.999999999975
형사,hybrid,0.6,0.6120742119199604,0.6294446587562561,0.6190223906544787,1.0,0.999999999975
형사,hybrid,0.7,0.6120742119199604,0.6294446587562561,0.617285345970849,1.0,0.999999999975
형사,sparse,1.0,0.6120742119199604,0.0,0.6120742119199604,1.0,0.999999999975
형사,dense,0.0,0.0,0.6294446587562561,0.6294446587562561,1.0,0.999999999975
형사,hybrid,0.3,0.6112290735433996,0.607408881187439,0.6085549388942272,1.0,0.999999999975
형사,hybrid,0.4,0.6112290735433996,0.607408881187439,0.6089369581298232,1.0,0.999999999975
형사,hybrid,0.5,0.6112290735433996,0.607408881187439,0.6093189773654193,1.0,0.999999999975
